Date_UTC,Date_Local,LocalDate,Home Team,Away Team,Home Score,Away Score,Result,Season,weight,Played
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Philadelphia Flyers,Buffalo Sabres,5,2,5 - 2,2024-2025,1.0,True
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Toronto Maple Leafs,Edmonton Oilers,4,3,4 - 3,2024-2025,1.0,True
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Tampa Bay Lightning,New Jersey Devils,4,0,4 - 0,2024-2025,1.0,True
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Montréal Canadiens,Columbus Blue Jackets,5,1,5 - 1,2024-2025,1.0,True
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Florida Panthers,Winnipeg Jets,5,0,5 - 0,2024-2025,1.0,True
2024-11-17 01:00:00+00:00,2024-11-16 20:00:00-05:00,2024-11-16,Los Angeles Kings,Detroit Red Wings,4,1,4 - 1,2024-2025,1.0,True
2024-11-17 01:00:00+00:00,2024-11-16 20:00:00-05:00,2024-11-16,Minnesota Wild,Dallas Stars,1,2,1 - 2,2024-2025,1.0,True
2024-11-17 03:00:00+00:00,2024-11-16 22:00:00-05:00,2024-11-16,Vancouver Canucks,Chicago Blackhawks,4,1,4 - 1,2024-2025,1.0,True
2024-11-17 22:00:00+00:00,2024-11-17 17:00:00-05:00,2024-11-17,Carolina Hurricanes,St. Louis Blues,4,1,4 - 1,2024-2025,1.0,True
2024-11-18 01:00:00+00:00,2024-11-17 20:00:00-05:00,2024-11-17,Vegas Golden Knights,Washington Capitals,2,5,2 - 5,2024-2025,1.0,True
2024-11-18 02:00:00+00:00,2024-11-17 21:00:00-05:00,2024-11-17,Seattle Kraken,New York Rangers,0,2,0 - 2,2024-2025,1.0,True
2024-11-18 03:00:00+00:00,2024-11-17 22:00:00-05:00,2024-11-17,Vancouver Canucks,Nashville Predators,3,5,3 - 5,2024-2025,1.0,True
2024-11-19 00:00:00+00:00,2024-11-18 19:00:00-05:00,2024-11-18,Boston Bruins,Columbus Blue Jackets,1,5,1 - 5,2024-2025,1.0,True
2024-11-19 00:00:00+00:00,2024-11-18 19:00:00-05:00,2024-11-18,Philadelphia Flyers,Colorado Avalanche,2,3,2 - 3,2024-2025,1.0,True
2024-11-19 00:30:00+00:00,2024-11-18 19:30:00-05:00,2024-11-18,Montréal Canadiens,Edmonton Oilers,3,0,3 - 0,2024-2025,1.0,True
2024-11-19 01:00:00+00:00,2024-11-18 20:00:00-05:00,2024-11-18,Dallas Stars,Anaheim Ducks,2,4,2 - 4,2024-2025,1.0,True
2024-11-19 02:00:00+00:00,2024-11-18 21:00:00-05:00,2024-11-18,Utah Hockey Club,Washington Capitals,2,6,2 - 6,2024-2025,1.0,True
2024-11-19 03:30:00+00:00,2024-11-18 22:30:00-05:00,2024-11-18,San Jose Sharks,Detroit Red Wings,5,4,5 - 4,2024-2025,1.0,True
2024-11-20 00:00:00+00:00,2024-11-19 19:00:00-05:00,2024-11-19,Pittsburgh Penguins,Tampa Bay Lightning,2,3,2 - 3,2024-2025,1.0,True
2024-11-20 00:00:00+00:00,2024-11-19 19:00:00-05:00,2024-11-19,Ottawa Senators,Edmonton Oilers,2,5,2 - 5,2024-2025,1.0,True
2024-11-20 01:00:00+00:00,2024-11-19 20:00:00-05:00,2024-11-19,St. Louis Blues,Minnesota Wild,2,4,2 - 4,2024-2025,1.0,True
2024-11-20 01:00:00+00:00,2024-11-19 20:00:00-05:00,2024-11-19,Winnipeg Jets,Florida Panthers,6,3,6 - 3,2024-2025,1.0,True
2024-11-20 01:30:00+00:00,2024-11-19 20:30:00-05:00,2024-11-19,Chicago Blackhawks,Anaheim Ducks,2,3,2 - 3,2024-2025,1.0,True
2024-11-20 02:00:00+00:00,2024-11-19 21:00:00-05:00,2024-11-19,Calgary Flames,New York Islanders,2,1,2 - 1,2024-2025,1.0,True
2024-11-20 03:00:00+00:00,2024-11-19 22:00:00-05:00,2024-11-19,Vancouver Canucks,New York Rangers,3,4,3 - 4,2024-2025,1.0,True
2024-11-21 00:30:00+00:00,2024-11-20 19:30:00-05:00,2024-11-20,Toronto Maple Leafs,Vegas Golden Knights,3,0,3 - 0,2024-2025,1.0,True
2024-11-21 00:30:00+00:00,2024-11-20 19:30:00-05:00,2024-11-20,Philadelphia Flyers,Carolina Hurricanes,1,4,1 - 4,2024-2025,1.0,True
2024-11-21 01:00:00+00:00,2024-11-20 20:00:00-05:00,2024-11-20,Dallas Stars,San Jose Sharks,5,2,5 - 2,2024-2025,1.0,True
2024-11-21 03:00:00+00:00,2024-11-20 22:00:00-05:00,2024-11-20,Seattle Kraken,Nashville Predators,3,0,3 - 0,2024-2025,1.0,True
2024-11-21 03:30:00+00:00,2024-11-20 22:30:00-05:00,2024-11-20,Los Angeles Kings,Buffalo Sabres,0,1,0 - 1,2024-2025,1.0,True
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Boston Bruins,Utah Hockey Club,1,0,1 - 0,2024-2025,1.0,True
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Ottawa Senators,Vegas Golden Knights,2,3,2 - 3,2024-2025,1.0,True
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Detroit Red Wings,New York Islanders,2,1,2 - 1,2024-2025,1.0,True
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,New Jersey Devils,Carolina Hurricanes,4,2,4 - 2,2024-2025,1.0,True
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Washington Capitals,Colorado Avalanche,1,2,1 - 2,2024-2025,1.0,True
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Columbus Blue Jackets,Tampa Bay Lightning,7,6,7 - 6,2024-2025,1.0,True
2024-11-22 01:00:00+00:00,2024-11-21 20:00:00-05:00,2024-11-21,St. Louis Blues,San Jose Sharks,3,2,3 - 2,2024-2025,1.0,True
2024-11-22 01:30:00+00:00,2024-11-21 20:30:00-05:00,2024-11-21,Chicago Blackhawks,Florida Panthers,3,1,3 - 1,2024-2025,1.0,True
2024-11-22 02:00:00+00:00,2024-11-21 21:00:00-05:00,2024-11-21,Edmonton Oilers,Minnesota Wild,3,5,3 - 5,2024-2025,1.0,True
2024-11-22 02:00:00+00:00,2024-11-21 21:00:00-05:00,2024-11-21,Calgary Flames,New York Rangers,3,2,3 - 2,2024-2025,1.0,True
2024-11-23 00:00:00+00:00,2024-11-22 19:00:00-05:00,2024-11-22,Pittsburgh Penguins,Winnipeg Jets,1,4,1 - 4,2024-2025,1.0,True
2024-11-23 03:00:00+00:00,2024-11-22 22:00:00-05:00,2024-11-22,Anaheim Ducks,Buffalo Sabres,2,3,2 - 3,2024-2025,1.0,True
2024-11-23 18:00:00+00:00,2024-11-23 13:00:00-05:00,2024-11-23,Philadelphia Flyers,Chicago Blackhawks,3,2,3 - 2,2024-2025,1.0,True
2024-11-23 21:00:00+00:00,2024-11-23 16:00:00-05:00,2024-11-23,Calgary Flames,Minnesota Wild,4,3,4 - 3,2024-2025,1.0,True
2024-11-23 21:00:00+00:00,2024-11-23 16:00:00-05:00,2024-11-23,Los Angeles Kings,Seattle Kraken,2,1,2 - 1,2024-2025,1.0,True
2024-11-23 23:00:00+00:00,2024-11-23 18:00:00-05:00,2024-11-23,Florida Panthers,Colorado Avalanche,4,7,4 - 7,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Nashville Predators,Winnipeg Jets,4,1,4 - 1,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Washington Capitals,New Jersey Devils,2,3,2 - 3,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Pittsburgh Penguins,Utah Hockey Club,1,6,1 - 6,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Columbus Blue Jackets,Carolina Hurricanes,5,4,5 - 4,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Detroit Red Wings,Boston Bruins,1,2,1 - 2,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Montréal Canadiens,Vegas Golden Knights,2,6,2 - 6,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Tampa Bay Lightning,Dallas Stars,2,4,2 - 4,2024-2025,1.0,True
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Ottawa Senators,Vancouver Canucks,3,4,3 - 4,2024-2025,1.0,True
2024-11-24 00:30:00+00:00,2024-11-23 19:30:00-05:00,2024-11-23,New York Islanders,St. Louis Blues,3,1,3 - 1,2024-2025,1.0,True
2024-11-24 01:00:00+00:00,2024-11-23 20:00:00-05:00,2024-11-23,San Jose Sharks,Buffalo Sabres,2,4,2 - 4,2024-2025,1.0,True
2024-11-24 03:00:00+00:00,2024-11-23 22:00:00-05:00,2024-11-23,Edmonton Oilers,New York Rangers,6,2,6 - 2,2024-2025,1.0,True
2024-11-25 00:00:00+00:00,2024-11-24 19:00:00-05:00,2024-11-24,Toronto Maple Leafs,Utah Hockey Club,3,2,3 - 2,2024-2025,1.0,True
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Carolina Hurricanes,Dallas Stars,6,4,6 - 4,2024-2025,1.0,True
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,New York Rangers,St. Louis Blues,2,5,2 - 5,2024-2025,1.0,True
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Philadelphia Flyers,Vegas Golden Knights,4,5,4 - 5,2024-2025,1.0,True
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Florida Panthers,Washington Capitals,1,4,1 - 4,2024-2025,1.0,True
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Tampa Bay Lightning,Colorado Avalanche,8,2,8 - 2,2024-2025,1.0,True
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,New Jersey Devils,Nashville Predators,5,2,5 - 2,2024-2025,1.0,True
2024-11-26 00:30:00+00:00,2024-11-25 19:30:00-05:00,2024-11-25,Ottawa Senators,Calgary Flames,4,3,4 - 3,2024-2025,1.0,True
2024-11-26 00:30:00+00:00,2024-11-25 19:30:00-05:00,2024-11-25,New York Islanders,Detroit Red Wings,2,4,2 - 4,2024-2025,1.0,True
2024-11-26 01:00:00+00:00,2024-11-25 20:00:00-05:00,2024-11-25,Minnesota Wild,Winnipeg Jets,1,4,1 - 4,2024-2025,1.0,True
2024-11-26 03:00:00+00:00,2024-11-25 22:00:00-05:00,2024-11-25,Anaheim Ducks,Seattle Kraken,2,3,2 - 3,2024-2025,1.0,True
2024-11-26 03:30:00+00:00,2024-11-25 22:30:00-05:00,2024-11-25,San Jose Sharks,Los Angeles Kings,7,2,7 - 2,2024-2025,1.0,True
2024-11-27 00:00:00+00:00,2024-11-26 19:00:00-05:00,2024-11-26,Montréal Canadiens,Utah Hockey Club,2,3,2 - 3,2024-2025,1.0,True
2024-11-27 00:00:00+00:00,2024-11-26 19:00:00-05:00,2024-11-26,Boston Bruins,Vancouver Canucks,0,2,0 - 2,2024-2025,1.0,True
2024-11-28 00:00:00+00:00,2024-11-27 19:00:00-05:00,2024-11-27,Carolina Hurricanes,New York Rangers,4,3,4 - 3,2024-2025,1.0,True
2024-11-28 00:00:00+00:00,2024-11-27 19:00:00-05:00,2024-11-27,Buffalo Sabres,Minnesota Wild,0,1,0 - 1,2024-2025,1.0,True
2024-11-28 00:00:00+00:00,2024-11-27 19:00:00-05:00,2024-11-27,New Jersey Devils,St. Louis Blues,0,3,0 - 3,2024-2025,1.0,True
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,Detroit Red Wings,Calgary Flames,2,1,2 - 1,2024-2025,1.0,True
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,Tampa Bay Lightning,Washington Capitals,4,5,4 - 5,2024-2025,1.0,True
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,Florida Panthers,Toronto Maple Leafs,5,1,5 - 1,2024-2025,1.0,True
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,New York Islanders,Boston Bruins,3,6,3 - 6,2024-2025,1.0,True
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,Pittsburgh Penguins,Vancouver Canucks,5,4,5 - 4,2024-2025,1.0,True
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,Columbus Blue Jackets,Montréal Canadiens,3,4,3 - 4,2024-2025,1.0,True
