Date_UTC,Date_Local,LocalDate,Home Team,Away Team,Home Score,Away Score,Result,Season,weight,Played,Home Team Rank,Away Team Rank,Date,Home Win,Home Last 10 Wins,Away Last 10 Wins,Home Played Yesterday,Away Played Yesterday,Home Win Rate,Away Win Rate,Home Team Overall Win Streak Before Game,Away Team Overall Win Streak Before Game,Home Opponent Strength,Away Opponent Strength,Home Rest Days Since Last Game,Away Rest Days Since Last Game
2024-11-13 01:00:00+00:00,2024-11-12 20:00:00-05:00,2024-11-12,St. Louis Blues,Boston Bruins,2,3,2 - 3,2024-2025,1.0,True,32.0,19.0,2024-11-12 20:00:00,False,4,4,False,False,0.5,0.2857142857142857,0,0,18.9,19.5,3.0,3.0
2024-11-13 02:00:00+00:00,2024-11-12 21:00:00-05:00,2024-11-12,Edmonton Oilers,New York Islanders,4,3,4 - 3,2024-2025,1.0,True,13.0,25.0,2024-11-12 21:00:00,True,5,4,False,False,0.25,0.5,1,0,15.0,15.3,2.0,3.0
2024-11-13 03:00:00+00:00,2024-11-12 22:00:00-05:00,2024-11-12,Vancouver Canucks,Calgary Flames,3,1,3 - 1,2024-2025,1.0,True,20.0,33.0,2024-11-12 22:00:00,True,7,3,False,False,0.16666666666666666,0.375,0,1,15.7,12.0,3.0,1.0
2024-11-13 03:00:00+00:00,2024-11-12 22:00:00-05:00,2024-11-12,Seattle Kraken,Columbus Blue Jackets,5,2,5 - 2,2024-2025,1.0,True,16.0,24.0,2024-11-12 22:00:00,True,3,3,False,False,0.42857142857142855,0.14285714285714285,1,0,13.6,20.8,4.0,2.0
2024-11-14 00:30:00+00:00,2024-11-13 19:30:00-05:00,2024-11-13,Pittsburgh Penguins,Detroit Red Wings,2,3,2 - 3,2024-2025,1.0,True,2.0,5.0,2024-11-13 19:30:00,False,3,5,False,False,0.42857142857142855,0.5,0,0,18.4,20.5,2.0,4.0
2024-11-14 00:30:00+00:00,2024-11-13 19:30:00-05:00,2024-11-13,Washington Capitals,Toronto Maple Leafs,3,4,3 - 4,2024-2025,1.0,True,21.0,26.0,2024-11-13 19:30:00,False,7,5,False,False,0.7777777777777778,0.2857142857142857,1,0,17.4,19.5,4.0,1.0
2024-11-14 03:00:00+00:00,2024-11-13 22:00:00-05:00,2024-11-13,Colorado Avalanche,Los Angeles Kings,4,2,4 - 2,2024-2025,1.0,True,3.0,12.0,2024-11-13 22:00:00,True,6,6,False,False,0.5,0.45454545454545453,2,0,19.0,23.9,2.0,2.0
2024-11-14 03:00:00+00:00,2024-11-13 22:00:00-05:00,2024-11-13,Anaheim Ducks,Vegas Golden Knights,2,3,2 - 3,2024-2025,1.0,True,17.0,9.0,2024-11-13 22:00:00,False,3,6,False,False,0.42857142857142855,0.16666666666666666,1,0,19.6,18.6,3.0,2.0
2024-11-15 00:00:00+00:00,2024-11-14 19:00:00-05:00,2024-11-14,Ottawa Senators,Philadelphia Flyers,4,5,4 - 5,2024-2025,1.0,True,14.0,15.0,2024-11-14 19:00:00,False,5,5,False,False,0.7142857142857143,0.3333333333333333,2,1,19.8,22.8,2.0,3.0
2024-11-15 00:00:00+00:00,2024-11-14 19:00:00-05:00,2024-11-14,Tampa Bay Lightning,Winnipeg Jets,4,1,4 - 1,2024-2025,1.0,True,18.0,4.0,2024-11-14 19:00:00,True,4,9,False,False,0.6666666666666666,1.0,0,7,19.7,19.0,6.0,2.0
2024-11-15 00:00:00+00:00,2024-11-14 19:00:00-05:00,2024-11-14,Florida Panthers,New Jersey Devils,2,6,2 - 6,2024-2025,1.0,True,27.0,7.0,2024-11-14 19:00:00,False,8,6,False,False,0.625,0.7,0,1,18.7,21.4,1.0,1.0
2024-11-15 00:00:00+00:00,2024-11-14 19:00:00-05:00,2024-11-14,New York Rangers,San Jose Sharks,3,2,3 - 2,2024-2025,1.0,True,22.0,31.0,2024-11-14 19:00:00,True,6,5,False,False,0.5,0.2222222222222222,0,0,17.2,16.9,2.0,3.0
2024-11-15 00:30:00+00:00,2024-11-14 19:30:00-05:00,2024-11-14,Buffalo Sabres,St. Louis Blues,4,3,4 - 3,2024-2025,1.0,True,28.0,32.0,2024-11-14 19:30:00,True,6,3,False,False,0.5,0.42857142857142855,0,0,18.9,17.8,3.0,1.0
2024-11-15 01:00:00+00:00,2024-11-14 20:00:00-05:00,2024-11-14,Dallas Stars,Boston Bruins,7,2,7 - 2,2024-2025,1.0,True,11.0,19.0,2024-11-14 20:00:00,True,5,5,False,False,0.8571428571428571,0.375,1,1,18.7,19.8,3.0,2.0
2024-11-15 02:00:00+00:00,2024-11-14 21:00:00-05:00,2024-11-14,Edmonton Oilers,Nashville Predators,3,2,3 - 2,2024-2025,1.0,True,13.0,29.0,2024-11-14 21:00:00,True,6,4,False,False,0.3333333333333333,0.16666666666666666,2,0,16.4,16.3,2.0,3.0
2024-11-15 03:00:00+00:00,2024-11-14 22:00:00-05:00,2024-11-14,Seattle Kraken,Chicago Blackhawks,3,1,3 - 1,2024-2025,1.0,True,16.0,23.0,2024-11-14 22:00:00,True,3,4,False,False,0.5,0.4,2,1,14.5,16.9,2.0,4.0
2024-11-15 03:00:00+00:00,2024-11-14 22:00:00-05:00,2024-11-14,Vancouver Canucks,New York Islanders,2,5,2 - 5,2024-2025,1.0,True,20.0,25.0,2024-11-14 22:00:00,False,7,4,False,False,0.2857142857142857,0.4444444444444444,1,0,16.3,16.1,2.0,2.0
2024-11-16 00:00:00+00:00,2024-11-15 19:00:00-05:00,2024-11-15,Columbus Blue Jackets,Pittsburgh Penguins,6,2,6 - 2,2024-2025,1.0,True,24.0,2.0,2024-11-15 19:00:00,True,3,3,False,False,0.5714285714285714,0.3,0,0,19.4,18.5,2.0,1.0
2024-11-16 02:00:00+00:00,2024-11-15 21:00:00-05:00,2024-11-15,Colorado Avalanche,Washington Capitals,2,5,2 - 5,2024-2025,1.0,True,3.0,21.0,2024-11-15 21:00:00,False,6,6,False,False,0.5454545454545454,0.6,3,0,17.1,19.3,1.0,2.0
2024-11-16 02:00:00+00:00,2024-11-15 21:00:00-05:00,2024-11-15,Calgary Flames,Nashville Predators,2,0,2 - 0,2024-2025,1.0,True,33.0,29.0,2024-11-15 21:00:00,True,3,3,False,True,0.625,0.14285714285714285,0,0,12.4,15.7,2.0,1.0
2024-11-16 03:00:00+00:00,2024-11-15 22:00:00-05:00,2024-11-15,Anaheim Ducks,Detroit Red Wings,6,4,6 - 4,2024-2025,1.0,True,17.0,5.0,2024-11-15 22:00:00,True,3,5,False,False,0.375,0.5714285714285714,0,1,19.3,17.8,2.0,2.0
2024-11-16 18:00:00+00:00,2024-11-16 13:00:00-05:00,2024-11-16,Boston Bruins,St. Louis Blues,2,3,2 - 3,2024-2025,1.0,True,19.0,32.0,2024-11-16 13:00:00,False,5,3,False,False,0.5555555555555556,0.375,0,0,19.8,18.1,1.0,1.0
2024-11-16 21:00:00+00:00,2024-11-16 16:00:00-05:00,2024-11-16,Seattle Kraken,New York Islanders,3,2,3 - 2,2024-2025,1.0,True,16.0,25.0,2024-11-16 16:00:00,True,4,4,False,False,0.5555555555555556,0.5,3,1,13.5,17.4,1.0,1.0
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Tampa Bay Lightning,New Jersey Devils,4,0,4 - 0,2024-2025,1.0,True,18.0,7.0,2024-11-16 19:00:00,True,5,7,False,False,0.7142857142857143,0.7272727272727273,1,2,17.5,22.3,2.0,2.0
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Toronto Maple Leafs,Edmonton Oilers,4,3,4 - 3,2024-2025,1.0,True,26.0,13.0,2024-11-16 19:00:00,True,6,7,False,False,0.7,0.7142857142857143,1,3,19.2,18.3,2.0,1.0
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Florida Panthers,Winnipeg Jets,5,0,5 - 0,2024-2025,1.0,True,27.0,4.0,2024-11-16 19:00:00,True,7,8,False,False,0.5555555555555556,0.875,0,0,18.5,17.6,2.0,2.0
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Pittsburgh Penguins,San Jose Sharks,4,3,4 - 3,2024-2025,1.0,True,2.0,31.0,2024-11-16 19:00:00,True,3,5,True,False,0.375,0.2,0,0,17.6,17.4,1.0,2.0
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Philadelphia Flyers,Buffalo Sabres,5,2,5 - 2,2024-2025,1.0,True,15.0,28.0,2024-11-16 19:00:00,True,6,6,False,False,0.42857142857142855,0.3333333333333333,2,1,22.1,19.7,2.0,1.0
2024-11-17 00:00:00+00:00,2024-11-16 19:00:00-05:00,2024-11-16,Carolina Hurricanes,Ottawa Senators,4,0,4 - 0,2024-2025,1.0,True,10.0,14.0,2024-11-16 19:00:00,True,8,4,False,False,0.8333333333333334,0.375,0,0,15.1,19.5,2.0,2.0
2024-11-17 01:00:00+00:00,2024-11-16 20:00:00-05:00,2024-11-16,Los Angeles Kings,Detroit Red Wings,4,1,4 - 1,2024-2025,1.0,True,12.0,5.0,2024-11-16 20:00:00,True,5,4,False,False,0.6666666666666666,0.5,0,0,23.3,17.0,2.0,0.0
2024-11-17 01:00:00+00:00,2024-11-16 20:00:00-05:00,2024-11-16,Minnesota Wild,Dallas Stars,1,2,1 - 2,2024-2025,1.0,True,30.0,11.0,2024-11-16 20:00:00,False,7,6,False,False,0.6666666666666666,0.42857142857142855,1,2,18.9,18.5,2.0,2.0
2024-11-17 03:00:00+00:00,2024-11-16 22:00:00-05:00,2024-11-16,Vancouver Canucks,Chicago Blackhawks,4,1,4 - 1,2024-2025,1.0,True,20.0,23.0,2024-11-16 22:00:00,True,6,4,False,False,0.25,0.36363636363636365,0,0,17.3,16.5,2.0,2.0
2024-11-17 22:00:00+00:00,2024-11-17 17:00:00-05:00,2024-11-17,Carolina Hurricanes,St. Louis Blues,4,1,4 - 1,2024-2025,1.0,True,10.0,32.0,2024-11-17 17:00:00,True,8,3,False,False,0.8571428571428571,0.4444444444444444,1,1,15.2,19.0,0.0,1.0
2024-11-18 01:00:00+00:00,2024-11-17 20:00:00-05:00,2024-11-17,Vegas Golden Knights,Washington Capitals,2,5,2 - 5,2024-2025,1.0,True,9.0,21.0,2024-11-17 20:00:00,False,7,6,False,False,0.8888888888888888,0.6666666666666666,2,1,18.5,18.1,1.0,1.0
2024-11-18 02:00:00+00:00,2024-11-17 21:00:00-05:00,2024-11-17,Seattle Kraken,New York Rangers,0,2,0 - 2,2024-2025,1.0,True,16.0,22.0,2024-11-17 21:00:00,False,5,6,False,False,0.6,0.8333333333333334,4,1,15.7,19.8,1.0,3.0
2024-11-18 03:00:00+00:00,2024-11-17 22:00:00-05:00,2024-11-17,Vancouver Canucks,Nashville Predators,3,5,3 - 5,2024-2025,1.0,True,20.0,29.0,2024-11-17 22:00:00,False,6,2,True,False,0.3333333333333333,0.125,1,0,17.3,16.7,1.0,2.0
2024-11-19 00:00:00+00:00,2024-11-18 19:00:00-05:00,2024-11-18,Boston Bruins,Columbus Blue Jackets,1,5,1 - 5,2024-2025,1.0,True,19.0,24.0,2024-11-18 19:00:00,False,4,3,False,False,0.5,0.1111111111111111,0,0,20.4,17.0,2.0,2.0
2024-11-19 00:00:00+00:00,2024-11-18 19:00:00-05:00,2024-11-18,Philadelphia Flyers,Colorado Avalanche,2,3,2 - 3,2024-2025,1.0,True,15.0,3.0,2024-11-18 19:00:00,False,6,5,False,False,0.5,0.5,3,0,22.8,17.6,2.0,2.0
2024-11-19 01:00:00+00:00,2024-11-18 20:00:00-05:00,2024-11-18,Dallas Stars,Anaheim Ducks,2,4,2 - 4,2024-2025,1.0,True,11.0,17.0,2024-11-18 20:00:00,False,6,3,False,False,0.875,0.2857142857142857,3,1,20.2,16.7,2.0,2.0
2024-11-19 03:30:00+00:00,2024-11-18 22:30:00-05:00,2024-11-18,San Jose Sharks,Detroit Red Wings,5,4,5 - 4,2024-2025,1.0,True,31.0,5.0,2024-11-18 22:30:00,True,5,3,False,False,0.375,0.4444444444444444,0,0,16.4,17.5,2.0,2.0
2024-11-20 00:00:00+00:00,2024-11-19 19:00:00-05:00,2024-11-19,Pittsburgh Penguins,Tampa Bay Lightning,2,3,2 - 3,2024-2025,1.0,True,2.0,18.0,2024-11-19 19:00:00,False,4,5,False,False,0.4444444444444444,0.375,1,2,19.4,17.5,3.0,3.0
2024-11-20 00:00:00+00:00,2024-11-19 19:00:00-05:00,2024-11-19,Ottawa Senators,Edmonton Oilers,2,5,2 - 5,2024-2025,1.0,True,14.0,13.0,2024-11-19 19:00:00,False,4,5,False,False,0.625,0.5555555555555556,0,0,19.6,20.7,3.0,0.0
2024-11-20 01:00:00+00:00,2024-11-19 20:00:00-05:00,2024-11-19,St. Louis Blues,Minnesota Wild,2,4,2 - 4,2024-2025,1.0,True,32.0,30.0,2024-11-19 20:00:00,False,3,6,False,False,0.4444444444444444,0.7,0,0,19.6,17.3,2.0,3.0
2024-11-20 01:00:00+00:00,2024-11-19 20:00:00-05:00,2024-11-19,Winnipeg Jets,Florida Panthers,6,3,6 - 3,2024-2025,1.0,True,4.0,27.0,2024-11-19 20:00:00,True,7,8,False,False,0.8888888888888888,0.75,0,1,18.7,15.9,3.0,3.0
2024-11-20 01:30:00+00:00,2024-11-19 20:30:00-05:00,2024-11-19,Chicago Blackhawks,Anaheim Ducks,2,3,2 - 3,2024-2025,1.0,True,23.0,17.0,2024-11-19 20:30:00,False,4,4,False,False,0.3333333333333333,0.375,0,2,15.6,15.6,2.0,1.0
2024-11-20 02:00:00+00:00,2024-11-19 21:00:00-05:00,2024-11-19,Calgary Flames,New York Islanders,2,1,2 - 1,2024-2025,1.0,True,33.0,25.0,2024-11-19 21:00:00,True,4,4,False,False,0.6666666666666666,0.45454545454545453,1,0,15.1,16.3,4.0,3.0
2024-11-20 03:00:00+00:00,2024-11-19 22:00:00-05:00,2024-11-19,Vancouver Canucks,New York Rangers,3,4,3 - 4,2024-2025,1.0,True,20.0,22.0,2024-11-19 22:00:00,False,5,6,False,False,0.3,0.8571428571428571,0,2,20.0,18.8,2.0,2.0
2024-11-21 00:30:00+00:00,2024-11-20 19:30:00-05:00,2024-11-20,Philadelphia Flyers,Carolina Hurricanes,1,4,1 - 4,2024-2025,1.0,True,15.0,10.0,2024-11-20 19:30:00,False,6,8,False,False,0.4444444444444444,0.6666666666666666,0,2,20.1,15.1,2.0,3.0
2024-11-21 00:30:00+00:00,2024-11-20 19:30:00-05:00,2024-11-20,Toronto Maple Leafs,Vegas Golden Knights,3,0,3 - 0,2024-2025,1.0,True,26.0,9.0,2024-11-20 19:30:00,True,7,6,False,False,0.7272727272727273,0.375,2,0,17.3,17.9,4.0,2.0
2024-11-21 01:00:00+00:00,2024-11-20 20:00:00-05:00,2024-11-20,Dallas Stars,San Jose Sharks,5,2,5 - 2,2024-2025,1.0,True,11.0,31.0,2024-11-20 20:00:00,True,6,5,False,False,0.7777777777777778,0.18181818181818182,0,1,19.1,16.0,2.0,1.0
2024-11-21 03:00:00+00:00,2024-11-20 22:00:00-05:00,2024-11-20,Seattle Kraken,Nashville Predators,3,0,3 - 0,2024-2025,1.0,True,16.0,29.0,2024-11-20 22:00:00,True,5,3,False,False,0.5454545454545454,0.2222222222222222,0,1,17.5,16.3,3.0,3.0
2024-11-21 03:30:00+00:00,2024-11-20 22:30:00-05:00,2024-11-20,Los Angeles Kings,Buffalo Sabres,0,1,0 - 1,2024-2025,1.0,True,12.0,28.0,2024-11-20 22:30:00,False,5,5,False,False,0.7142857142857143,0.2857142857142857,1,0,20.7,18.9,4.0,4.0
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Ottawa Senators,Vegas Golden Knights,2,3,2 - 3,2024-2025,1.0,True,14.0,9.0,2024-11-21 19:00:00,False,4,5,False,False,0.5555555555555556,0.3333333333333333,0,0,20.6,19.3,2.0,0.0
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Detroit Red Wings,New York Islanders,2,1,2 - 1,2024-2025,1.0,True,5.0,25.0,2024-11-21 19:00:00,True,3,4,False,False,0.375,0.4166666666666667,0,0,17.8,17.9,2.0,1.0
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,New Jersey Devils,Carolina Hurricanes,4,2,4 - 2,2024-2025,1.0,True,7.0,10.0,2024-11-21 19:00:00,True,7,8,False,False,0.4444444444444444,0.7,0,3,23.6,15.0,5.0,0.0
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Washington Capitals,Colorado Avalanche,1,2,1 - 2,2024-2025,1.0,True,21.0,3.0,2024-11-21 19:00:00,False,7,5,False,False,0.7,0.5714285714285714,3,1,17.5,17.7,2.0,3.0
2024-11-22 00:00:00+00:00,2024-11-21 19:00:00-05:00,2024-11-21,Columbus Blue Jackets,Tampa Bay Lightning,7,6,7 - 6,2024-2025,1.0,True,24.0,18.0,2024-11-21 19:00:00,True,3,6,False,False,0.625,0.4444444444444444,1,3,16.0,14.7,3.0,2.0
2024-11-22 01:00:00+00:00,2024-11-21 20:00:00-05:00,2024-11-21,St. Louis Blues,San Jose Sharks,3,2,3 - 2,2024-2025,1.0,True,32.0,31.0,2024-11-21 20:00:00,True,3,4,False,True,0.4,0.16666666666666666,0,0,20.0,15.9,2.0,1.0
2024-11-22 01:30:00+00:00,2024-11-21 20:30:00-05:00,2024-11-21,Chicago Blackhawks,Florida Panthers,3,1,3 - 1,2024-2025,1.0,True,23.0,27.0,2024-11-21 20:30:00,True,4,7,False,False,0.2857142857142857,0.6666666666666666,0,0,16.2,14.1,2.0,2.0
2024-11-22 02:00:00+00:00,2024-11-21 21:00:00-05:00,2024-11-21,Calgary Flames,New York Rangers,3,2,3 - 2,2024-2025,1.0,True,33.0,22.0,2024-11-21 21:00:00,True,5,7,False,False,0.7,0.875,2,3,16.6,18.1,2.0,1.0
2024-11-22 02:00:00+00:00,2024-11-21 21:00:00-05:00,2024-11-21,Edmonton Oilers,Minnesota Wild,3,5,3 - 5,2024-2025,1.0,True,13.0,30.0,2024-11-21 21:00:00,False,6,7,False,False,0.4,0.7272727272727273,1,1,21.6,18.7,2.0,2.0
2024-11-23 00:00:00+00:00,2024-11-22 19:00:00-05:00,2024-11-22,Pittsburgh Penguins,Winnipeg Jets,1,4,1 - 4,2024-2025,1.0,True,2.0,4.0,2024-11-22 19:00:00,False,4,8,False,False,0.4,0.7777777777777778,0,1,19.2,18.1,3.0,2.0
2024-11-23 03:00:00+00:00,2024-11-22 22:00:00-05:00,2024-11-22,Anaheim Ducks,Buffalo Sabres,2,3,2 - 3,2024-2025,1.0,True,17.0,28.0,2024-11-22 22:00:00,False,5,5,False,False,0.4444444444444444,0.375,3,1,17.2,19.0,3.0,1.0
2024-11-23 18:00:00+00:00,2024-11-23 13:00:00-05:00,2024-11-23,Philadelphia Flyers,Chicago Blackhawks,3,2,3 - 2,2024-2025,1.0,True,15.0,23.0,2024-11-23 13:00:00,True,5,4,False,False,0.4,0.3333333333333333,0,1,19.2,18.6,2.0,1.0
2024-11-23 21:00:00+00:00,2024-11-23 16:00:00-05:00,2024-11-23,Calgary Flames,Minnesota Wild,4,3,4 - 3,2024-2025,1.0,True,33.0,30.0,2024-11-23 16:00:00,True,6,7,False,False,0.7272727272727273,0.75,3,2,18.4,18.5,1.0,1.0
2024-11-23 21:00:00+00:00,2024-11-23 16:00:00-05:00,2024-11-23,Los Angeles Kings,Seattle Kraken,2,1,2 - 1,2024-2025,1.0,True,12.0,16.0,2024-11-23 16:00:00,True,5,5,False,False,0.625,0.375,0,1,20.4,19.4,2.0,2.0
2024-11-23 23:00:00+00:00,2024-11-23 18:00:00-05:00,2024-11-23,Florida Panthers,Colorado Avalanche,4,7,4 - 7,2024-2025,1.0,True,27.0,3.0,2024-11-23 18:00:00,False,6,6,False,False,0.6,0.625,0,2,13.9,17.5,1.0,1.0
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Tampa Bay Lightning,Dallas Stars,2,4,2 - 4,2024-2025,1.0,True,18.0,11.0,2024-11-23 19:00:00,False,5,6,False,False,0.75,0.5,0,1,15.0,20.3,2.0,2.0
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Detroit Red Wings,Boston Bruins,1,2,1 - 2,2024-2025,1.0,True,5.0,19.0,2024-11-23 19:00:00,False,4,5,False,False,0.4444444444444444,0.3333333333333333,1,1,19.0,21.3,2.0,2.0
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Ottawa Senators,Vancouver Canucks,3,4,3 - 4,2024-2025,1.0,True,14.0,20.0,2024-11-23 19:00:00,False,3,5,False,False,0.5,0.8571428571428571,0,0,18.3,21.2,2.0,3.0
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Columbus Blue Jackets,Carolina Hurricanes,5,4,5 - 4,2024-2025,1.0,True,24.0,10.0,2024-11-23 19:00:00,True,3,7,False,False,0.6666666666666666,0.6363636363636364,2,0,16.5,13.7,2.0,2.0
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Washington Capitals,New Jersey Devils,2,3,2 - 3,2024-2025,1.0,True,21.0,7.0,2024-11-23 19:00:00,False,6,7,False,False,0.6363636363636364,0.6666666666666666,0,1,16.0,22.1,2.0,2.0
2024-11-24 00:00:00+00:00,2024-11-23 19:00:00-05:00,2024-11-23,Nashville Predators,Winnipeg Jets,4,1,4 - 1,2024-2025,1.0,True,29.0,4.0,2024-11-23 19:00:00,True,3,8,False,True,0.4,0.8,0,2,16.1,15.7,2.0,1.0
2024-11-24 00:30:00+00:00,2024-11-23 19:30:00-05:00,2024-11-23,New York Islanders,St. Louis Blues,3,1,3 - 1,2024-2025,1.0,True,25.0,32.0,2024-11-23 19:30:00,True,4,4,False,False,0.2857142857142857,0.4,0,1,16.0,21.7,2.0,1.0
2024-11-24 01:00:00+00:00,2024-11-23 20:00:00-05:00,2024-11-23,San Jose Sharks,Buffalo Sabres,2,4,2 - 4,2024-2025,1.0,True,31.0,28.0,2024-11-23 20:00:00,False,3,6,False,False,0.4444444444444444,0.4444444444444444,0,2,16.8,20.2,2.0,0.0
2024-11-24 03:00:00+00:00,2024-11-23 22:00:00-05:00,2024-11-23,Edmonton Oilers,New York Rangers,6,2,6 - 2,2024-2025,1.0,True,13.0,22.0,2024-11-23 22:00:00,True,5,6,False,False,0.36363636363636365,0.7777777777777778,0,0,22.2,19.7,2.0,2.0
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,New Jersey Devils,Nashville Predators,5,2,5 - 2,2024-2025,1.0,True,7.0,29.0,2024-11-25 19:00:00,True,7,3,False,False,0.5,0.2,2,1,22.5,15.2,2.0,2.0
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Tampa Bay Lightning,Colorado Avalanche,8,2,8 - 2,2024-2025,1.0,True,18.0,3.0,2024-11-25 19:00:00,True,4,7,False,False,0.6666666666666666,0.6666666666666666,0,3,13.2,18.4,2.0,2.0
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Florida Panthers,Washington Capitals,1,4,1 - 4,2024-2025,1.0,True,27.0,21.0,2024-11-25 19:00:00,False,5,5,False,False,0.5454545454545454,0.75,0,0,11.4,14.5,2.0,2.0
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,New York Rangers,St. Louis Blues,2,5,2 - 5,2024-2025,1.0,True,22.0,32.0,2024-11-25 19:00:00,False,6,3,False,False,0.5555555555555556,0.36363636363636365,0,0,18.9,22.7,1.0,1.0
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Carolina Hurricanes,Dallas Stars,6,4,6 - 4,2024-2025,1.0,True,10.0,11.0,2024-11-25 19:00:00,True,6,6,False,False,0.875,0.5555555555555556,0,2,14.2,19.8,2.0,2.0
2024-11-26 00:00:00+00:00,2024-11-25 19:00:00-05:00,2024-11-25,Philadelphia Flyers,Vegas Golden Knights,4,5,4 - 5,2024-2025,1.0,True,15.0,9.0,2024-11-25 19:00:00,False,5,6,False,False,0.45454545454545453,0.45454545454545453,1,2,18.3,19.3,2.0,2.0
2024-11-26 00:30:00+00:00,2024-11-25 19:30:00-05:00,2024-11-25,Ottawa Senators,Calgary Flames,4,3,4 - 3,2024-2025,1.0,True,14.0,33.0,2024-11-25 19:30:00,True,3,6,False,False,0.45454545454545453,0.3333333333333333,0,4,18.1,20.5,2.0,2.0
2024-11-26 00:30:00+00:00,2024-11-25 19:30:00-05:00,2024-11-25,New York Islanders,Detroit Red Wings,2,4,2 - 4,2024-2025,1.0,True,25.0,5.0,2024-11-25 19:30:00,False,4,4,False,False,0.375,0.4,1,0,16.4,20.5,2.0,2.0
2024-11-26 01:00:00+00:00,2024-11-25 20:00:00-05:00,2024-11-25,Minnesota Wild,Winnipeg Jets,1,4,1 - 4,2024-2025,1.0,True,30.0,4.0,2024-11-25 20:00:00,False,6,7,False,False,0.5714285714285714,0.7272727272727273,0,0,21.6,18.1,2.0,2.0
2024-11-26 03:00:00+00:00,2024-11-25 22:00:00-05:00,2024-11-25,Anaheim Ducks,Seattle Kraken,2,3,2 - 3,2024-2025,1.0,True,17.0,16.0,2024-11-25 22:00:00,False,4,5,False,False,0.4,0.3333333333333333,0,0,17.5,18.0,3.0,2.0
2024-11-26 03:30:00+00:00,2024-11-25 22:30:00-05:00,2024-11-25,San Jose Sharks,Los Angeles Kings,7,2,7 - 2,2024-2025,1.0,True,31.0,12.0,2024-11-25 22:30:00,True,3,5,False,False,0.4,0.4166666666666667,0,1,17.6,21.1,2.0,2.0
2024-11-27 00:00:00+00:00,2024-11-26 19:00:00-05:00,2024-11-26,Boston Bruins,Vancouver Canucks,0,2,0 - 2,2024-2025,1.0,True,19.0,20.0,2024-11-26 19:00:00,False,5,6,False,False,0.5,0.875,2,1,20.8,21.9,3.0,3.0
2024-11-28 00:00:00+00:00,2024-11-27 19:00:00-05:00,2024-11-27,Buffalo Sabres,Minnesota Wild,0,1,0 - 1,2024-2025,1.0,True,28.0,30.0,2024-11-27 19:00:00,False,7,5,False,False,0.5454545454545454,0.6923076923076923,3,0,20.6,20.2,3.0,1.0
2024-11-28 00:00:00+00:00,2024-11-27 19:00:00-05:00,2024-11-27,New Jersey Devils,St. Louis Blues,0,3,0 - 3,2024-2025,1.0,True,7.0,32.0,2024-11-27 19:00:00,False,8,3,False,False,0.5454545454545454,0.4166666666666667,3,1,23.4,22.3,2.0,2.0
2024-11-28 00:00:00+00:00,2024-11-27 19:00:00-05:00,2024-11-27,Carolina Hurricanes,New York Rangers,4,3,4 - 3,2024-2025,1.0,True,10.0,22.0,2024-11-27 19:00:00,True,6,5,False,False,0.8888888888888888,0.7,1,0,13.2,20.7,2.0,2.0
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,Detroit Red Wings,Calgary Flames,2,1,2 - 1,2024-2025,1.0,True,5.0,33.0,2024-11-27 19:30:00,True,4,6,False,False,0.4,0.3,1,0,20.2,21.2,2.0,2.0
2024-11-28 00:30:00+00:00,2024-11-27 19:30:00-05:00,2024-11-27,Tampa Bay Lightning,Washington Capitals,4,5,4 - 5,2024-2025,1.0,True,18.0,21.0,2024-11-27 19:30:00,False,4,6,False,False,0.7,0.7777777777777778,1,1,13.2,14.8,2.0,2.0
